% 1. Title: Consent file from Experiment TWO
%
% 2. Sources:
%      (a) Creator: Christian Medeiros Adriano
%      (b) Date of Experiment: July, 2015
%      (c) Paper draft = https://arxiv.org/abs/1612.03015
%
@RELATION Task

@ATTRIBUTE time_stamp STRING
@ATTRIBUTE event  {CONSENT,SURVEY,SKILLTEST,FEEDBACK}
@ATTRIBUTE worker_id  STRING
@ATTRIBUTE file_name STRING
@ATTRIBUTE consent_date NUMERIC
@ATTRIBUTE language STRING
@ATTRIBUTE profession String
@ATTRIBUTE gender {Female,Male,Prefer_not_to_tell,Other}
@ATTRIBUTE learned STRING
@ATTRIBUTE years_programming NUMERIC
@ATTRIBUTE country STRING
@ATTRIBUTE age NUMERIC
@ATTRIBUTE test1 {0,1}
@ATTRIBUTE test2 {0,1}
@ATTRIBUTE test3 {0,1}
@ATTRIBUTE test4 {0,1}
@ATTRIBUTE test5 {0,1}
@ATTRIBUTE qualification_score NUMERIC
@ATTRIBUTE test_duration NUMERIC
@ATTRIBUTE feedback STRING
@ATTRIBUTE quit_reason STRING

@DATA
Tue 2015 Jul 07 08:54:10.898,CONSENT,121ci0A-8e-4-63_3,HIT01_8,1.436273576969E12,"Java","Undergraduate_Student",Male,"University",2,"United States",20,0,1,0,0,0,1,73929.0,,
Tue 2015 Jul 07 08:59:01.331,CONSENT,122Ae5G4g68-1_3,HIT01_8,1.436273580391E12,"VB; HTML; PHP","Other Past developer, now manager",Male,"University",20,"USA",46,1,0,0,0,0,1,360940.0,,
Tue 2015 Jul 07 08:53:14.545,CONSENT,123cA-1c0a-30-1_3,HIT01_8,1.436273594545E12,,,,,,,,,,,,,,,,
Tue 2015 Jul 07 08:56:07.735,CONSENT,124ge-3C-3E-864_3,HIT02_24,1.436273606424E12,"java;html","Undergraduate_Student",Male,"High_School;University;Web",4,"united states",20,0,1,0,0,0,1,161311.0,,
Tue 2015 Jul 07 11:04:04.010,CONSENT,125GC8g3G1-50_3,HIT01_8,1.43627367568E12,"VBA","Hobbyist",Male,"Web",15,"USA",46,,,,,,,,,
Tue 2015 Jul 07 08:59:27.334,CONSENT,126ai5g-4g8-25_3,HIT01_8,1.436273683271E12,".Net","Undergraduate_Student",Male,"University",1,"USA",22,0,0,0,0,0,0,284063.0,,
Tue 2015 Jul 07 08:55:06.795,CONSENT,127ce-3i-5e232_3,HIT01_8,1.436273706795E12,,,,,,,,,,,,,,,,
Tue 2015 Jul 07 08:55:07.793,CONSENT,128cg9C6C851_3,HIT01_8,1.436273707792E12,,,,,,,,,,,,,,,,
Wed 2015 Jul 08 07:20:25.717,CONSENT,817EE-1e2C78-7:129eE4a-1E-24-3_3,HIT02_24,1.436354034603E12,"java","Hobbyist",Male,"University",32,"USA",32,1,0,0,1,1,3,70744.0,"ty!",
Tue 2015 Jul 07 08:56:04.904,CONSENT,130Ea-1g2a857_3,HIT01_8,1.436273764904E12,,,,,,,,,,,,,,,,
Tue 2015 Jul 07 08:57:10.991,CONSENT,131ag-1g7C8-39_3,HIT01_8,1.436273792722E12,"Java;C++","Professional_Developer",Female,"University;Web",4,"India",27,,,,,,,,,
Tue 2015 Jul 07 09:00:26.566,CONSENT,132eG2G-6G193_3,HIT02_24,1.436273816597E12,"java","Undergraduate_Student",Male,"University;Web",2,"usa",21,0,1,0,1,0,2,209969.0,,
Tue 2015 Jul 07 09:02:34.106,CONSENT,133Eg9G-5I-7-6-5_3,HIT01_8,1.436273860736E12,"C++","Other self employed",Female,"University",3,"india",34,0,0,0,0,0,0,293370.0,,
Tue 2015 Jul 07 09:33:57.884,CONSENT,134cI0C-4a99-8_3,HIT02_24,1.43627387576E12,"java","Graduate_Student",Male,"University",1,"usa",29,0,0,0,1,0,1,2162124.0,,
Tue 2015 Jul 07 09:16:20.427,CONSENT,881AC0I2E-625:135cI3E-7e8-86_3,HIT01_8,1.436273877143E12,"C++;Java;PHP","Professional_Developer",Male,"High_School;University;Web",7,"United States",24,1,1,1,1,1,5,161875.0,"Thank you for the fun HIT; it's nice to work with programming. I hope those who don't have much experience programming were able to successfully complete this HIT.",
Tue 2015 Jul 07 09:00:23.314,CONSENT,136IA7e1G-9-3-1_3,HIT01_8,1.436273961742E12,"Java","Professional_Developer",Male,"University",5,"India",30,1,0,0,0,0,1,61572.0,,
Tue 2015 Jul 07 09:02:51.911,CONSENT,137Ag-3A5G-1-20_3,HIT02_24,1.436273965155E12,"C++","Undergraduate_Student",Male,"High_School;University",5,"USA",26,0,0,0,1,0,1,206756.0,,
Tue 2015 Jul 07 09:02:02.584,CONSENT,138iG0g7c-2-6-7_3,HIT01_8,1.436273967138E12,"none","Other unemployed",Male,"Web",0,"United States",28,1,0,0,1,1,3,155446.0,,
Tue 2015 Jul 07 09:11:38.392,CONSENT,139ga6a-3G761_3,HIT01_8,1.436273979947E12,"JAVA","Professional_Developer",Male,"University",4,"India",25,1,1,1,1,1,5,304947.0,"",
Tue 2015 Jul 07 09:01:05.052,CONSENT,140Ai0i2A-9-2-6_3,HIT01_8,1.43627400439E12,"css; javascript; php","Hobbyist",Male,"Web",2,"United States",36,,,,,,,,,
Tue 2015 Jul 07 09:04:28.306,CONSENT,141iE9c2c18-9_3,HIT01_8,1.436274022034E12,"none","Other MTurker",Female,"High_School;Web",1,"USA",35,0,1,0,0,0,1,246272.0,,
Tue 2015 Jul 07 09:00:22.982,CONSENT,142iI0a3C-8-66_3,HIT01_8,1.436274022982E12,,,,,,,,,,,,,,,,
Tue 2015 Jul 07 09:03:10.754,CONSENT,143IA4G2c934_3,HIT01_8,1.436274064913E12,"C#","Professional_Developer",Male,"High_School;University;Other_On_the_job",20,"United States",38,1,1,1,1,0,4,125841.0,,
Tue 2015 Jul 07 09:01:24.058,CONSENT,144IA7g0A920_3,HIT02_24,1.43627406631E12,"java","Undergraduate_Student",Male,"High_School;University;Web",2,"usa",20,,,,,,,,,
Tue 2015 Jul 07 09:02:11.587,CONSENT,145Ia8g0E-3-9-5_3,HIT01_8,1.436274131587E12,,,,,,,,,,,,,,,,
Tue 2015 Jul 07 09:26:52.729,CONSENT,146iC1I2g90-8_3,HIT01_8,1.436274147526E12,"Dot net","Hobbyist",Female,"University;Web;Other",3,"san jose CA",24,0,0,0,1,0,1,1465203.0,,
Tue 2015 Jul 07 09:02:29.060,CONSENT,147II-8C1A4-57_3,HIT02_24,1.43627414906E12,,,,,,,,,,,,,,,,
Tue 2015 Jul 07 09:06:54.683,CONSENT,148eG-8g-2c556_3,HIT01_8,1.436274149119E12,"Javascript; Ruby","Undergraduate_Student",Male,"Web",1,"USA",30,0,0,1,0,0,1,265564.0,,
Tue 2015 Jul 07 09:02:46.453,CONSENT,149eC1C1i-70-9_3,HIT01_8,1.436274166453E12,,,,,,,,,,,,,,,,
Tue 2015 Jul 07 09:23:25.859,CONSENT,150ea6i8c-80-7_3,HIT01_8,1.436274177133E12,"HTMLS","Graduate_Student",Female,"High_School",1,"U.S.A.",28,0,0,0,0,0,0,1228726.0,,
Tue 2015 Jul 07 09:03:36.648,CONSENT,151AE-5c-4e2-67_3,HIT02_24,1.436274186695E12,"java","Undergraduate_Student",Male,"University;Web",3,"usa",20,0,1,0,1,0,2,29953.0,,
Tue 2015 Jul 07 09:09:09.924,CONSENT,152cG5C-5A-40-2_3,HIT01_8,1.436274197073E12,"C#","Hobbyist",Male,"Web",5,"USA",33,0,0,0,0,1,1,297905.0,,
Tue 2015 Jul 07 09:03:45.255,CONSENT,153Ee-7I7a-2-77_3,HIT01_8,1.436274225254E12,,,,,,,,,,,,,,,,
Tue 2015 Jul 07 09:14:41.632,CONSENT,154Cg-5g7C-8-4-8_3,HIT01_8,1.436274229585E12,"HTML","Hobbyist",Male,"High_School",1,"USA",24,0,0,0,1,0,1,73932.0,,
Tue 2015 Jul 07 09:04:25.364,CONSENT,155ia-4g-8g-2-2-2_3,HIT02_24,1.436274237504E12,"Java","Professional_Developer",Male,"University;Web",5,"India",27,,,,,,,,,
Tue 2015 Jul 07 09:06:13.576,CONSENT,156AE-5C2G89-5_3,HIT01_8,1.436274239118E12,"c","Graduate_Student",Female,"University",1,"India",21,1,0,0,0,0,1,134458.0,,
Tue 2015 Jul 07 09:08:20.267,CONSENT,157GE-3E0a2-4-9_3,HIT01_8,1.4362742996E12,"none","Undergraduate_Student",Female,"Other_nowhere",0,"usa",28,0,1,0,0,0,1,200667.0,,
Tue 2015 Jul 07 09:05:28.661,FEEDBACK,270ie-2C-4c-550:97ai0I-8C871_3,HIT02_24,,,,,,,,,,,,,,,,"",
Tue 2015 Jul 07 09:17:41.095,CONSENT,158CA7e7a984_3,HIT01_8,1.436274338964E12,"Basic","Hobbyist",Male,"High_School",15,"United States",33,0,0,0,0,0,0,564701.0,,
Tue 2015 Jul 07 09:13:04.915,CONSENT,159EG3a-6i-5-2-9_3,HIT01_8,1.436274402638E12,"C++; Python","Professional_Developer",Male,"University;Other_Job",10,"USA",42,1,1,1,1,0,4,382277.0,,
Tue 2015 Jul 07 09:07:13.295,CONSENT,160ig-6c-2g923_3,HIT01_8,1.436274405262E12,"java","Undergraduate_Student",Male,"University",1,"USA",37,,,,,,,,,
Tue 2015 Jul 07 13:16:31.945,CONSENT,67AI-8G5A71-3:163Aa0i0a963:161eg5c5I-649_3,HIT01_8,1.436274427542E12,"none at present; most C and ksh in past","Other Retired Computer Programmer",Male,"High_School;University;Other_got_better_at_work_working_with_experts",30,"US",61,1,1,1,1,1,5,1331671.0,"Hope my first gets some feedback before I try another.",
Tue 2015 Jul 07 09:07:10.452,CONSENT,162Ic-9G-8i908_3,HIT01_8,1.436274430452E12,,,,,,,,,,,,,,,,
Tue 2015 Jul 07 09:08:19.420,CONSENT,163Gg2c1E-859_3,HIT03_6,1.436274472516E12,"Java","Graduate_Student",Male,"University;Web",5,"USA",24,,,,,,,,,
Tue 2015 Jul 07 09:07:53.582,CONSENT,164gg2E6I-507_3,HIT03_6,1.436274473582E12,,,,,,,,,,,,,,,,
Tue 2015 Jul 07 09:10:37.899,CONSENT,165aI8e-3C-3-78_3,HIT03_6,1.43627447882E12,"i don't know","Undergraduate_Student",Female,"High_School",0,"usa",33,0,0,0,0,0,0,159079.0,,
Tue 2015 Jul 07 09:08:16.020,CONSENT,166iC-7E9E2-91_3,HIT03_6,1.43627449602E12,,,,,,,,,,,,,,,,
Tue 2015 Jul 07 09:08:22.225,SURVEY,59aa7c-2A0-38_3,HIT03_6,,"SQL","Professional_Developer",Male,"Other_on_the_job",7,"USA",36,,,,,,,,,
Tue 2015 Jul 07 09:11:10.878,CONSENT,167IC9C8A02-9_3,HIT03_6,1.436274502699E12,"none","Other none",Female,"High_School",0,"united states",24,0,0,0,0,0,0,168179.0,,
Tue 2015 Jul 07 09:08:51.269,SURVEY,44aI-3I-4i9-1-8_3,HIT03_6,,"C","Professional_Developer",Male,"University",5,"USA",25,,,,,,,,,
Tue 2015 Jul 07 09:20:55.955,CONSENT,168EC-5a-8G646_3,HIT03_6,1.436274544586E12,"SAS SQL","Undergraduate_Student",Female,"Other_On_the_job",6,"USA",39,1,0,0,1,0,2,711369.0,,
Tue 2015 Jul 07 09:09:26.386,SURVEY,152cG5C-5A-40-2_3,HIT02_24,,"C#","Hobbyist",Male,"Web",5,"USA",33,,,,,,,,,
Tue 2015 Jul 07 09:11:55.246,CONSENT,169Gg0e-9G2-6-7_3,HIT03_6,1.436274578285E12,"Python","Hobbyist",Male,"University",3,"us",24,0,0,0,1,0,1,136961.0,,
Tue 2015 Jul 07 09:12:16.811,CONSENT,170ca-6g0A-6-3-8_3,HIT03_6,1.436274597363E12,"C#; VB.NET","Professional_Developer",Male,"High_School;University;Web",6,"USA",38,0,0,0,0,0,0,139448.0,,
Tue 2015 Jul 07 09:16:58.308,CONSENT,171AI2C-1C-514_3,HIT03_6,1.436274616148E12,"Asp.net; C++","Graduate_Student",Male,"University",1,"India",23,0,1,0,1,0,2,173610.0,,
Tue 2015 Jul 07 09:11:49.699,CONSENT,172IE9G7g003_3,HIT01_8,1.436274624837E12,"BASIC","Undergraduate_Student",Female,"High_School",1,"Canada",20,,,,,,,,,
Tue 2015 Jul 07 09:10:35.883,CONSENT,173ii1E-3c775_3,HIT01_8,1.436274635883E12,,,,,,,,,,,,,,,,
Tue 2015 Jul 07 09:13:32.511,CONSENT,174Eg7i-3a6-62_3,HIT01_8,1.436274647369E12,"C++;Java;SQL;Java script","Professional_Developer",Male,"University",10,"USA",40,,,,,,,,,
Tue 2015 Jul 07 09:25:14.969,CONSENT,175Ie-7a2c02-4_3,HIT03_6,1.43627471655E12,"Java","Undergraduate_Student",Male,"High_School;Web",2,"USA",20,0,0,0,0,0,0,798419.0,,
Tue 2015 Jul 07 09:31:16.502,CONSENT,94iC8I-7g2-6-9:176ac-2C-6e7-94_3,HIT03_6,1.436274727346E12,"C#; C++","Professional_Developer",Male,"High_School;University;Web;Other_1981_IBM_BASICA",30,"United States of America",42,1,1,1,1,1,5,243887.0,"",
Tue 2015 Jul 07 09:23:20.977,CONSENT,177gg7C6e-306_3,HIT01_8,1.43627473631E12,"system languages","Hobbyist",Male,"University;Web",1,"USA",28,1,0,0,1,0,2,664667.0,,
Tue 2015 Jul 07 09:19:09.267,CONSENT,178Ci-7G0E5-62_3,HIT03_6,1.436274759965E12,"C","Professional_Developer",Male,"University",5,"USA",25,1,0,1,1,1,4,39445.0,"",
Tue 2015 Jul 07 09:22:09.556,CONSENT,179IA-9e5G5-1-9_3,HIT02_24,1.436274770827E12,"LEARNING JQUERY NOW","Hobbyist",Female,"Web",0,"USA",52,0,0,0,0,0,0,558729.0,,
Tue 2015 Jul 07 09:19:43.014,CONSENT,180GA-7g-2i20-9_3,HIT03_6,1.436274776338E12,"Java","Graduate_Student",Male,"University",3,"United States",23,0,0,0,0,0,0,406676.0,,
Tue 2015 Jul 07 10:36:37.384,CONSENT,181gi-1i8G-4-2-9_3,HIT01_8,1.436274797567E12,"java","Undergraduate_Student",Male,"University",2,"USA",26,1,1,1,0,0,3,468284.0,,
Tue 2015 Jul 07 10:22:12.487,CONSENT,815aA-9g-4e44-8:182Ae3g-6i-30-5_3,HIT03_6,1.43627484538E12,"Python; SQL","Professional_Developer",Male,"University;Other_On_the_job",5,"USA",29,1,1,0,1,0,3,335869.0,"I enjoyed this task. I would be interested in doing more Java troubleshooting in the future.",
Tue 2015 Jul 07 09:18:56.114,CONSENT,183EC9G-6E-4-40_3,HIT03_6,1.436274869074E12,"php","Hobbyist",Female,"University",2,"INDIA",45,1,0,0,1,1,3,267040.0,,
Tue 2015 Jul 07 09:17:32.305,CONSENT,184EC-3g3e-30-3_3,HIT03_6,1.436274871106E12,"Visual","Hobbyist",Female,"University",1,"USA",30,1,0,0,1,0,2,181199.0,,
Tue 2015 Jul 07 10:18:16.689,CONSENT,185ci-3a-7c2-76_3,HIT03_6,1.436274874881E12,"PHP","Professional_Developer",Female,"University",9,"india",33,1,1,0,1,0,3,312320.0,"Thanks.",
Tue 2015 Jul 07 09:15:55.127,CONSENT,186cC-2C3e-5-3-2_3,HIT03_6,1.436274894687E12,"2","Graduate_Student",Male,"University",2,"india",26,0,0,0,1,0,1,32520.0,,
Tue 2015 Jul 07 09:15:00.826,CONSENT,187EI2i-2C-37-2_3,HIT03_6,1.436274900826E12,,,,,,,,,,,,,,,,
Tue 2015 Jul 07 09:15:03.297,SURVEY,154Cg-5g7C-8-4-8_3,HIT03_6,,"java","Hobbyist",Male,"High_School",1,"USA",24,,,,,,,,,
Tue 2015 Jul 07 09:25:00.513,CONSENT,188aC8i1a150_3,HIT01_8,1.436274904329E12,"Java;C++","Professional_Developer",Female,"University;Web",4,"India",27,1,1,1,1,1,5,596184.0,,
Fri 2015 Jul 10 14:35:11.371,CONSENT,133Ac-8e0G-703:189Ii1E-1G-123_3,HIT03_6,1.436297469883E12,"C++","Hobbyist",Male,"Other_self-taught",33,"USA",43,1,1,1,1,1,5,938731.0,"I hate to leave a problem unsolved. If send me the environment (e.g. Java version; platform) you used and any nonstandard source (e.g. test script not part of these materials); I would be happy to follow up further. My email addy is walkerp1@yahoo.com .",
Tue 2015 Jul 07 09:15:18.213,CONSENT,190AG3i-2a-8-1-5_3,HIT03_6,1.436274918213E12,,,,,,,,,,,,,,,,
Tue 2015 Jul 07 09:20:03.053,CONSENT,191GE6A3E-79-5_3,HIT01_8,1.436274920885E12,"java","Undergraduate_Student",Male,"University",3,"usa",38,0,0,0,0,1,1,282168.0,,
Tue 2015 Jul 07 09:15:21.979,CONSENT,192IC-8g2a-88-9_3,HIT03_6,1.436274921978E12,,,,,,,,,,,,,,,,
Tue 2015 Jul 07 09:16:58.677,CONSENT,193II5A4G917_3,HIT03_6,1.436274928202E12,"none","Undergraduate_Student",Female,"Web",0,"USA",23,,,,,,,,,"TOO_DIFFICULT"
Tue 2015 Jul 07 09:15:50.601,CONSENT,194Ii-3g-7g-8-85_3,HIT03_6,1.436274950601E12,,,,,,,,,,,,,,,,
Tue 2015 Jul 07 09:16:38.679,CONSENT,195aI8a5a0-92_3,HIT03_6,1.436274958439E12,"C C++ Java","Graduate_Student",Male,"University",2,"India",27,,,,,,,,,
Tue 2015 Jul 07 09:16:04.666,SURVEY,186cC-2C3e-5-3-2_3,HIT01_8,,"2","Undergraduate_Student",Male,"University",2,"india",25,,,,,,,,,
Tue 2015 Jul 07 09:16:05.325,CONSENT,196ie-3a-5E409_3,HIT03_6,1.436274965325E12,,,,,,,,,,,,,,,,
Tue 2015 Jul 07 09:16:21.741,CONSENT,197cg6I-3c-83-4_3,HIT03_6,1.436274981741E12,,,,,,,,,,,,,,,,
Tue 2015 Jul 07 09:36:53.194,CONSENT,198CC-2A0I15-6_3,HIT01_8,1.436274982954E12,"asp.net","Graduate_Student",Male,"University",2,"india",28,0,0,0,1,0,1,1230240.0,,
Tue 2015 Jul 07 09:22:36.192,CONSENT,199Ic5I-9I-242_3,HIT03_6,1.436274984048E12,"Java","Graduate_Student",Male,"University",3,"India",25,0,0,0,1,0,1,372144.0,,
Tue 2015 Jul 07 09:24:25.235,CONSENT,200ce-3C6E71-8_3,HIT03_6,1.436275019555E12,"2","Undergraduate_Student",Female,"University;Web",5,"usa",36,0,0,0,0,0,0,445680.0,,
Tue 2015 Jul 07 09:25:50.305,CONSENT,201eA0G-6a8-27_3,HIT03_6,1.43627502525E12,"C; C+;Java","Professional_Developer",Male,"High_School;University;Web",3,"India",25,0,0,0,0,0,0,525055.0,,
Tue 2015 Jul 07 09:17:21.578,SURVEY,171AI2C-1C-514_3,HIT01_8,,"asp.net","Graduate_Student",Male,"University",1,"India",23,,,,,,,,,
Tue 2015 Jul 07 09:17:26.442,CONSENT,202AI-7C-4E528_3,HIT03_6,1.436275046442E12,,,,,,,,,,,,,,,,
Tue 2015 Jul 07 09:24:01.504,CONSENT,203Eg9e-4I-7-18_3,HIT03_6,1.436275047157E12,"MATLAB","Graduate_Student",Male,"University",5,"USA",26,1,0,0,1,0,2,394347.0,,
Tue 2015 Jul 07 09:17:29.398,CONSENT,204ca-3G4a2-1-8_3,HIT03_6,1.436275049398E12,,,,,,,,,,,,,,,,
Tue 2015 Jul 07 09:17:35.314,CONSENT,205eg1I9i6-70_3,HIT03_6,1.436275055314E12,,,,,,,,,,,,,,,,
Tue 2015 Jul 07 09:17:40.223,CONSENT,206ci9E-6I044_3,HIT01_8,1.436275060223E12,,,,,,,,,,,,,,,,
Tue 2015 Jul 07 09:18:23.495,CONSENT,207Ic2g3a-2-91_3,HIT01_8,1.436275066154E12,"visual basic","Other IT analyst",Male,"University",10,"usa",39,,,,,,,,,
Tue 2015 Jul 07 09:43:12.149,CONSENT,208Ic-2C0G2-11_3,HIT01_8,1.436275079996E12,"c++","Other Physicist",Male,"High_School;University",20,"US",35,1,1,1,1,1,5,240339.0,"Well; I wasn't familiar with the handling of UTC time data in any language prior to this; so that made it a touch confusing at first.",
Tue 2015 Jul 07 09:18:01.381,SURVEY,158CA7e7a984_3,HIT02_24,,"Basic","Hobbyist",Male,"High_School",15,"United States",33,,,,,,,,,
Tue 2015 Jul 07 09:18:06.670,FEEDBACK,832cg-7G1i-462:73eI-8E-2g-985_3,HIT03_6,,,,,,,,,,,,,,,,"Enjoyable!",
Tue 2015 Jul 07 09:22:00.602,CONSENT,209Ag-5I-6g5-66_3,HIT01_8,1.436275091147E12,"Visual Basic","Undergraduate_Student",Male,"University",1,"United States",29,1,0,0,0,0,1,201306.0,,
Tue 2015 Jul 07 09:24:49.096,CONSENT,210AA2A1E-24-1_3,HIT03_6,1.436275140386E12,"HTML","Undergraduate_Student",Female,"University;Web",2,"United States",22,1,1,1,1,0,4,348710.0,,
Tue 2015 Jul 07 11:15:12.007,FEEDBACK,35Eg-6i-8G-2-6-8_3,HIT01_8,1.436271978727E12,,,,,,,,,,,,,,,"no",
Tue 2015 Jul 07 09:19:19.085,CONSENT,211IE1A5G-407_3,HIT03_6,1.436275159085E12,,,,,,,,,,,,,,,,
Tue 2015 Jul 07 09:22:21.423,CONSENT,212ga3E4G379_3,HIT01_8,1.436275167345E12,"core java","Professional_Developer",Male,"University",3,"india",25,0,0,0,0,0,0,174078.0,,
Tue 2015 Jul 07 09:27:24.155,CONSENT,213aG-1c6g-906_3,HIT03_6,1.436275194594E12,"Matlab","Undergraduate_Student",Male,"University",1,"USA",20,0,0,0,1,0,1,138497.0,,
Tue 2015 Jul 07 09:33:11.232,CONSENT,214ea9G9i04-1_3,HIT03_6,1.436275239355E12,"Java","Graduate_Student",Male,"University;Web",4,"USA",27,1,1,0,1,0,3,220476.0,"I think I need to work on my code some - I'm a little bit rusty; but I hope that I was able to help out. This was interesting and I enjoyed the opportunity to participate.",
Tue 2015 Jul 07 15:02:53.852,FEEDBACK,23EE-1c8E1-7-2:16eA-3g-9A-7-5-3_3,HIT03_6,1.436294703622E12,"PHP;MySQL","Professional_Developer",Female,"University;Web",6,"INDIA",31,1,1,1,1,0,4,422737.0,"Thank You.",
Tue 2015 Jul 07 09:22:00.879,CONSENT,215ag8C-1I722_3,HIT03_6,1.436275301729E12,"Python","Hobbyist",Male,"Web",3,"United States",37,,,,,,,,,
Tue 2015 Jul 07 12:43:43.790,CONSENT,216GC-8c1E740_3,HIT01_8,1.436275305166E12,"C; C++; Java; .NET; data structure","Professional_Developer",Male,"University",2,"India",23,,,,,,,,,
Tue 2015 Jul 07 09:22:01.771,CONSENT,217ge-3c0A-5-50_3,HIT03_6,1.436275321771E12,,,,,,,,,,,,,,,,
Tue 2015 Jul 07 09:22:12.280,CONSENT,218Ae3E9c00-5_3,HIT03_6,1.43627533228E12,,,,,,,,,,,,,,,,
Tue 2015 Jul 07 09:24:13.487,SURVEY,209Ag-5I-6g5-66_3,HIT03_6,1.436275091147E12,"Visual Basic","Undergraduate_Student",Male,"University",1,"United States",29,,,,,,,,,
Tue 2015 Jul 07 09:23:11.445,CONSENT,219GE-2c-4A0-4-5_3,HIT01_8,1.436275335279E12,"C++","Graduate_Student",Male,"Web",2,"India",42,,,,,,,,,
Tue 2015 Jul 07 09:30:30.972,CONSENT,220gE-1g7E0-10_3,HIT03_6,1.436275338346E12,"C++","Professional_Developer",Female,"University",3,"INDIA",30,0,0,0,1,0,1,364299.0,,
Tue 2015 Jul 07 09:36:33.581,CONSENT,221gA1a-8A379_3,HIT03_6,1.43627534104E12,".NET","Hobbyist",Male,"Other_On_the_job",2,"United States",33,,,,,,,,,
Tue 2015 Jul 07 09:23:04.207,CONSENT,222gA5c8g5-9-9_3,HIT03_6,1.43627536873E12,"Matlab","Undergraduate_Student",Male,"-",1,"USA",20,,,,,,,,,
Tue 2015 Jul 07 09:27:14.863,CONSENT,223Ag0I-7E-111_3,HIT01_8,1.436275372204E12,"Java","Undergraduate_Student",Female,"University",2,"USA",24,1,0,0,0,0,1,262659.0,,
Tue 2015 Jul 07 09:25:02.483,CONSENT,224EC0E-8C830_3,HIT02_24,1.436275395336E12,"HTML","Undergraduate_Student",Female,"High_School;Web",4,"USA",27,0,0,0,1,1,2,107147.0,,
Tue 2015 Jul 07 09:23:15.750,CONSENT,225CE4C1C52-6_3,HIT03_6,1.43627539575E12,,,,,,,,,,,,,,,,
Tue 2015 Jul 07 09:25:48.068,CONSENT,226EG2c-2g9-1-9_3,HIT01_8,1.436275416106E12,"Java","Hobbyist",Male,"Web",1,"United States",29,,,,,,,,,
Tue 2015 Jul 07 09:23:38.538,CONSENT,227Ge-6G3c3-6-2_3,HIT03_6,1.436275418538E12,,,,,,,,,,,,,,,,
Tue 2015 Jul 07 09:24:21.505,CONSENT,228eG0a-1I7-95_3,HIT03_6,1.436275433145E12,"Java; Python","Undergraduate_Student",Male,"University;Web",2,"United States",21,,,,,,,,,
Tue 2015 Jul 07 09:34:27.711,CONSENT,229CG0C-2i00-1_3,HIT01_8,1.436275440174E12,"powershell","Professional_Developer",Female,"University;Web",3,"india",30,1,0,0,0,1,2,627537.0,,
Tue 2015 Jul 07 09:24:03.104,CONSENT,230Aa-9C-7E05-4_3,HIT03_6,1.436275443104E12,,,,,,,,,,,,,,,,
Tue 2015 Jul 07 10:22:53.394,CONSENT,231eE7G-5i-408_3,HIT03_6,1.436275453269E12,"C++","Hobbyist",Female,"University;Web",5,"United States",29,0,1,0,0,1,2,154319.0,,
Tue 2015 Jul 07 09:24:25.284,SURVEY,209Ag-5I-6g5-66_3,HIT02_24,,"Visual Basic","Undergraduate_Student",Male,"University",1,"United States",29,,,,,,,,,
Tue 2015 Jul 07 09:28:32.578,CONSENT,232Ae0e1I-9-92_3,HIT01_8,1.436275522712E12,"Jave","Hobbyist",Female,"High_School",1,"USA",25,1,0,0,0,0,1,189866.0,,
Tue 2015 Jul 07 09:25:53.792,CONSENT,233gA0E2C0-3-7_3,HIT01_8,1.436275553792E12,,,,,,,,,,,,,,,,
Tue 2015 Jul 07 09:30:48.128,CONSENT,234CG7A-2G561_3,HIT03_6,1.436275569568E12,"none","Other IT administrator",Male,"High_School",0,"USA",43,0,0,0,1,0,1,278559.0,,
Tue 2015 Jul 07 10:06:54.345,CONSENT,235ec8G6c-82-6_3,HIT01_8,1.436275582592E12,"Java","Hobbyist",Male,"University;Web",1,"United States",25,1,1,1,1,1,5,353710.0,"Everything worked fine.",
Tue 2015 Jul 07 09:26:30.725,CONSENT,236ge4e7I-485_3,HIT01_8,1.436275590725E12,,,,,,,,,,,,,,,,
Tue 2015 Jul 07 09:28:29.068,CONSENT,237Eg-5i-4c21-2_3,HIT03_6,1.436275602089E12,"C","Hobbyist",Male,"Web",15,"US",32,1,0,0,1,0,2,106979.0,,
Tue 2015 Jul 07 09:26:51.982,CONSENT,238EI4c-3A-2-21_3,HIT03_6,1.436275611982E12,,,,,,,,,,,,,,,,
Tue 2015 Jul 07 09:27:25.849,CONSENT,239ei0I1a1-1-8_3,HIT03_6,1.436275623846E12,"C++","Hobbyist",Male,"High_School;University;Web",20,"USA",32,,,,,,,,,
Tue 2015 Jul 07 09:28:01.806,CONSENT,240cA4e5I5-7-4_3,HIT03_6,1.436275627734E12,"html","Hobbyist",Male,"Web",1,"usa",30,,,,,,,,,
Tue 2015 Jul 07 09:27:11.963,CONSENT,241Ae8E-1E4-9-1_3,HIT03_6,1.436275631963E12,,,,,,,,,,,,,,,,
Tue 2015 Jul 07 10:27:08.045,CONSENT,242Cg7E7G-60-3_3,HIT03_6,1.436275652266E12,"matlab; js","Hobbyist",Male,"University;Web",5,"USA",33,1,1,1,1,1,5,597596.0,"This is an interesting task.",
Tue 2015 Jul 07 09:27:37.490,SURVEY,213aG-1c6g-906_3,HIT01_8,,"Matlab","Undergraduate_Student",Male,"University",1,"USA",20,,,,,,,,,
