"","time_stamp","event","worker_id","file_name","consent_date","language","profession","gender","learned","years_programming","country","age","test1","test2","test3","test4","test5","qualification_score","test_duration","feedback","quit_reason","Obs","Exp","irt_qualification_score","irt_qualification_score.standard_error"
"99","Tue2015Jul0709:17:32.305","CONSENT","184EC-3g3e-30-3_3","HIT03_6",1436274871106,"Visual","Hobbyist","Female","University",1,"USA",30,"1","0","0","1","0",2,181199,NA,NA,69,41.8797460004164,0.941097916043942,0.399673969975627
"100","Tue2015Jul0710:18:16.689","CONSENT","185ci-3a-7c2-76_3","HIT03_6",1436274874881,"PHP","Professional_Developer","Female","University",9,"india",33,"1","1","0","1","0",3,312320,"Thanks.",NA,22,47.4322904734795,1.1946744562977,0.402901392443667
"101","Tue2015Jul0709:15:55.127","CONSENT","186cC-2C3e-5-3-2_3","HIT03_6",1436274894687,"2","Graduate_Student","Male","University",2,"india",26,"0","0","0","1","0",1,32520,NA,NA,159,164.244765272243,0.283253001320962,0.545834144014281
"102","Tue2015Jul0709:25:00.513","CONSENT","188aC8i1a150_3","HIT01_8",1436274904329,"Java;C++","Professional_Developer","Female","University;Web",4,"India",27,"1","1","1","1","1",5,596184,NA,NA,289,242.373478663306,2.11026901799144,0.610196140661512
"103","Fri2015Jul1014:35:11.371","CONSENT","133Ac-8e0G-703:189Ii1E-1G-123_3","HIT03_6",1436297469883,"C++","Hobbyist","Male","Other_self-taught",33,"USA",43,"1","1","1","1","1",5,938731,"I hate to leave a problem unsolved. If send me the environment (e.g. Java version; platform) you used and any nonstandard source (e.g. test script not part of these materials); I would be happy to follow up further. My email addy is walkerp1@yahoo.com .",NA,289,242.373478663306,2.11026901799144,0.610196140661512
"104","Tue2015Jul0709:20:03.053","CONSENT","191GE6A3E-79-5_3","HIT01_8",1436274920885,"java","Undergraduate_Student","Male","University",3,"usa",38,"0","0","0","0","1",1,282168,NA,NA,56,41.9500376556003,0.490904920256747,0.481040148485908
"105","Tue2015Jul0709:36:53.194","CONSENT","198CC-2A0I15-6_3","HIT01_8",1436274982954,"asp.net","Graduate_Student","Male","University",2,"india",28,"0","0","0","1","0",1,1230240,NA,NA,159,164.244765272243,0.283253001320962,0.545834144014281
"106","Tue2015Jul0709:22:36.192","CONSENT","199Ic5I-9I-242_3","HIT03_6",1436274984048,"Java","Graduate_Student","Male","University",3,"India",25,"0","0","0","1","0",1,372144,NA,NA,159,164.244765272243,0.283253001320962,0.545834144014281
"107","Tue2015Jul0709:24:25.235","CONSENT","200ce-3C6E71-8_3","HIT03_6",1436275019555,"2","Undergraduate_Student","Female","University;Web",5,"usa",36,"0","0","0","0","0",0,445680,NA,NA,271,320.219929518008,0,0.64170788576225
"108","Tue2015Jul0709:25:50.305","CONSENT","201eA0G-6a8-27_3","HIT03_6",1436275025250,"C; C+;Java","Professional_Developer","Male","High_School;University;Web",3,"India",25,"0","0","0","0","0",0,525055,NA,NA,271,320.219929518008,0,0.64170788576225
"109","Tue2015Jul0709:24:01.504","CONSENT","203Eg9e-4I-7-18_3","HIT03_6",1436275047157,"MATLAB","Graduate_Student","Male","University",5,"USA",26,"1","0","0","1","0",2,394347,NA,NA,69,41.8797460004164,0.941097916043942,0.399673969975627
"110","Tue2015Jul0709:43:12.149","CONSENT","208Ic-2C0G2-11_3","HIT01_8",1436275079996,"c++","Other Physicist","Male","High_School;University",20,"US",35,"1","1","1","1","1",5,240339,"Well; I wasn't familiar with the handling of UTC time data in any language prior to this; so that made it a touch confusing at first.",NA,289,242.373478663306,2.11026901799144,0.610196140661512
"111","Tue2015Jul0709:22:00.602","CONSENT","209Ag-5I-6g5-66_3","HIT01_8",1436275091147,"Visual Basic","Undergraduate_Student","Male","University",1,"United States",29,"1","0","0","0","0",1,201306,NA,NA,64,40.7401827947098,0.808290895416211,0.412607162804682
"112","Tue2015Jul0709:24:49.096","CONSENT","210AA2A1E-24-1_3","HIT03_6",1436275140386,"HTML","Undergraduate_Student","Female","University;Web",2,"United States",22,"1","1","1","1","0",4,348710,NA,NA,71,90.9790453429997,1.64380387577367,0.480605284673084
"113","Tue2015Jul0709:22:21.423","CONSENT","212ga3E4G379_3","HIT01_8",1436275167345,"core java","Professional_Developer","Male","University",3,"india",25,"0","0","0","0","0",0,174078,NA,NA,271,320.219929518008,0,0.64170788576225
"114","Tue2015Jul0709:27:24.155","CONSENT","213aG-1c6g-906_3","HIT03_6",1436275194594,"Matlab","Undergraduate_Student","Male","University",1,"USA",20,"0","0","0","1","0",1,138497,NA,NA,159,164.244765272243,0.283253001320962,0.545834144014281
"115","Tue2015Jul0709:33:11.232","CONSENT","214ea9G9i04-1_3","HIT03_6",1436275239355,"Java","Graduate_Student","Male","University;Web",4,"USA",27,"1","1","0","1","0",3,220476,"I think I need to work on my code some - I'm a little bit rusty; but I hope that I was able to help out. This was interesting and I enjoyed the opportunity to participate.",NA,22,47.4322904734795,1.1946744562977,0.402901392443667
"116","Tue2015Jul0715:02:53.852","FEEDBACK","23EE-1c8E1-7-2:16eA-3g-9A-7-5-3_3","HIT03_6",1436294703622,"PHP;MySQL","Professional_Developer","Female","University;Web",6,"INDIA",31,"1","1","1","1","0",4,422737,"Thank You.",NA,71,90.9790453429997,1.64380387577367,0.480605284673084
"117","Tue2015Jul0709:30:30.972","CONSENT","220gE-1g7E0-10_3","HIT03_6",1436275338346,"C++","Professional_Developer","Female","University",3,"INDIA",30,"0","0","0","1","0",1,364299,NA,NA,159,164.244765272243,0.283253001320962,0.545834144014281
"118","Tue2015Jul0709:27:14.863","CONSENT","223Ag0I-7E-111_3","HIT01_8",1436275372204,"Java","Undergraduate_Student","Female","University",2,"USA",24,"1","0","0","0","0",1,262659,NA,NA,64,40.7401827947098,0.808290895416211,0.412607162804682
"119","Tue2015Jul0709:25:02.483","CONSENT","224EC0E-8C830_3","HIT02_24",1436275395336,"HTML","Undergraduate_Student","Female","High_School;Web",4,"USA",27,"0","0","0","1","1",2,107147,NA,NA,34,32.191094180145,0.660729865587491,0.438468690242387
"120","Tue2015Jul0709:34:27.711","CONSENT","229CG0C-2i00-1_3","HIT01_8",1436275440174,"powershell","Professional_Developer","Female","University;Web",3,"india",30,"1","0","0","0","1",2,627537,NA,NA,17,19.2134596812566,1.0664658649182,0.396811963417825
"121","Tue2015Jul0710:22:53.394","CONSENT","231eE7G-5i-408_3","HIT03_6",1436275453269,"C++","Hobbyist","Female","University;Web",5,"United States",29,"0","1","0","0","1",2,154319,NA,NA,21,21.5347414447577,0.803219479615133,0.413300904422626
"122","Tue2015Jul0709:28:32.578","CONSENT","232Ae0e1I-9-92_3","HIT01_8",1436275522712,"Jave","Hobbyist","Female","High_School",1,"USA",25,"1","0","0","0","0",1,189866,NA,NA,64,40.7401827947098,0.808290895416211,0.412607162804682
"123","Tue2015Jul0709:30:48.128","CONSENT","234CG7A-2G561_3","HIT03_6",1436275569568,"none","Other IT administrator","Male","High_School",0,"USA",43,"0","0","0","1","0",1,278559,NA,NA,159,164.244765272243,0.283253001320962,0.545834144014281
"124","Tue2015Jul0710:06:54.345","CONSENT","235ec8G6c-82-6_3","HIT01_8",1436275582592,"Java","Hobbyist","Male","University;Web",1,"United States",25,"1","1","1","1","1",5,353710,"Everything worked fine.",NA,289,242.373478663306,2.11026901799144,0.610196140661512
"125","Tue2015Jul0709:28:29.068","CONSENT","237Eg-5i-4c21-2_3","HIT03_6",1436275602089,"C","Hobbyist","Male","Web",15,"US",32,"1","0","0","1","0",2,106979,NA,NA,69,41.8797460004164,0.941097916043942,0.399673969975627
"126","Tue2015Jul0710:27:08.045","CONSENT","242Cg7E7G-60-3_3","HIT03_6",1436275652266,"matlab; js","Hobbyist","Male","University;Web",5,"USA",33,"1","1","1","1","1",5,597596,"This is an interesting task.",NA,289,242.373478663306,2.11026901799144,0.610196140661512
"127","Tue2015Jul0709:36:06.586","CONSENT","243eG5C-9i435_3","HIT03_6",1436275719452,"c++","Graduate_Student","Male","High_School;University;Web;Other",2,"INDIA",25,"0","0","0","1","1",2,447134,NA,NA,34,32.191094180145,0.660729865587491,0.438468690242387
"128","Tue2015Jul0709:36:03.516","CONSENT","246cA6i-6e7-95_3","HIT03_6",1436275762710,"Visual Basic","Hobbyist","Male","University",8,"USA",36,"1","0","1","1","0",3,400806,NA,NA,31,36.5118535304554,1.32677343651316,0.417745727973314
"129","Tue2015Jul0709:36:40.354","CONSENT","248aG-4a-2E723_3","HIT03_6",1436275791215,"C; C+","Professional_Developer","Male","High_School;University",4,"India",25,"0","0","1","1","1",3,202122,"Nice experience",NA,4,13.2591107395671,1.06083795536405,0.396748691644824
"130","Tue2015Jul0710:21:28.035","CONSENT","59gA3i5E2-7-9:249IE-2a8E-92-1_3","HIT03_6",1436275819418,"c++","Graduate_Student","Male","University;Web",12,"Colombia",40,"1","1","0","0","1",3,364699,"Instructions could be clearer; i.e: adding a note that said 'assume the called functions work well' or something like that.",NA,15,27.7666320140136,1.32782272010716,0.417895006797125
"131","Tue2015Jul0709:35:16.728","CONSENT","250ea1i-1I-480_3","HIT03_6",1436275835377,"Java","Hobbyist","Male","University",4,"USA",36,"0","0","0","1","0",1,281351,NA,NA,159,164.244765272243,0.283253001320962,0.545834144014281
"132","Tue2015Jul0709:36:30.329","CONSENT","252Eg4E5C792_3","HIT01_8",1436275885560,"SQL (Teradata/MS-SQL)","Professional_Developer","Male","High_School;University;Other_Home_learned",8,"USA",40,"0","0","0","0","0",0,304769,NA,NA,271,320.219929518008,0,0.64170788576225
"133","Tue2015Jul0709:38:14.859","CONSENT","253eC6A-1a9-75_3","HIT03_6",1436275887218,"none","Other mturk worker","Female","Other_no_knowledge",0,"US",52,"0","0","0","0","0",0,407641,NA,NA,271,320.219929518008,0,0.64170788576225
"134","Tue2015Jul0709:32:24.930","SURVEY","244II8A-7a-78-7_3","HIT03_6",NA,"HTTP; JAVA","Hobbyist","Male","Web",5,"USA",30,"1","0","0","0","1",2,213710,NA,NA,17,19.2134596812566,1.0664658649182,0.396811963417825
"135","Tue2015Jul0709:33:59.977","CONSENT","254II7I-2E959_3","HIT03_6",1436275904052,"none","Other MTurk Worker","Female","Other_no",0,"US",62,"0","0","0","1","0",1,135925,NA,NA,159,164.244765272243,0.283253001320962,0.545834144014281
"136","Tue2015Jul0709:54:39.318","CONSENT","844Cg1g5e1-17:255ei-8G8E85-8_3","HIT03_6",1436275974432,"C++; Java","Undergraduate_Student","Male","High_School;University;Web",5,"United States",19,"1","1","1","1","0",4,125297,"This was a very fun task.  I enjoyed trying to determine if each part of the code was a potential issue.  This was a refreshing way to apply my programming skills!",NA,71,90.9790453429997,1.64380387577367,0.480605284673084
"137","Tue2015Jul0709:37:34.510","CONSENT","256ai-9C-4A-2-5-9_3","HIT03_6",1436275992542,"Java;C/C++","Graduate_Student","Male","University;Web;Other_Professional",10,"US",29,"1","1","1","1","1",5,261968,NA,NA,289,242.373478663306,2.11026901799144,0.610196140661512
"138","Tue2015Jul0710:46:52.738","CONSENT","261ec-2I6G-998_3","HIT01_8",1436276061314,"Cold Fusion; Javascript (not Java)/JQuery; HTML CSS","Professional_Developer","Female","High_School;Web",10,"USA",31,"0","0","0","1","1",2,264280,NA,NA,34,32.191094180145,0.660729865587491,0.438468690242387
"139","Tue2015Jul0709:54:40.680","CONSENT","262IG-2i-1e-860_3","HIT03_6",1436276083279,"Java","Undergraduate_Student","Female","University",1,"USA",24,"1","1","1","1","1",5,281744,NA,NA,289,242.373478663306,2.11026901799144,0.610196140661512
"140","Tue2015Jul0709:39:48.834","CONSENT","263AI5C-9c0-78_3","HIT03_6",1436276092406,"VBA","Other Sales Manager","Male","University",4,"USA",31,"1","1","0","1","0",3,296428,NA,NA,22,47.4322904734795,1.1946744562977,0.402901392443667
"141","Tue2015Jul0710:29:46.617","CONSENT","642ci9c-9e-580:266ee6e-1I61-3_3","HIT03_6",1436276124720,"PHP","Other Computer administrator","Male","High_School;University;Web",6,"United States of America",30,"1","1","1","1","0",4,396849,"It was unclear whether checking online references was permissible.",NA,71,90.9790453429997,1.64380387577367,0.480605284673084
"142","Tue2015Jul0709:46:01.070","CONSENT","268Ai-3a-7G689_3","HIT03_6",1436276210320,"python","Graduate_Student","Female","University;Web",2,"USA",23,"1","0","0","1","1",3,155668,NA,NA,19,25.2181158515899,1.19530217514484,0.402952309891137
"143","Tue2015Jul0709:52:40.935","CONSENT","269Ge0E-6a-5-31_3","HIT03_6",1436276226346,"c","Graduate_Student","Female","University",1,"india",29,"0","0","0","0","0",0,934589,NA,NA,271,320.219929518008,0,0.64170788576225
"144","Tue2015Jul0709:58:46.694","CONSENT","270eG-5c6A3-46:65eI-2i-2I-9-36_3","HIT01_8",1436276256265,"C#","Professional_Developer","Male","High_School;University;Other_On_the_job",20,"USA",38,"1","1","1","1","0",4,113067,NA,NA,71,90.9790453429997,1.64380387577367,0.480605284673084
"145","Tue2015Jul0709:43:48.629","CONSENT","272gC-9E-4G4-34_3","HIT03_6",1436276273168,"Perl","Professional_Developer","Female","University;Web;Other_At_work",5,"USA",33,"1","0","0","0","1",2,355461,NA,NA,17,19.2134596812566,1.0664658649182,0.396811963417825
"146","Tue2015Jul0710:54:03.192","SURVEY","111gC5I-5c-91-5_3","HIT03_6",NA,"java; python","Hobbyist","Female","Web",15,"USA",31,"0","0","1","0","1",2,7434475,NA,NA,12,11.4813337943631,0.932947780383672,0.400173829556418
"147","Tue2015Jul0709:56:31.800","CONSENT","278Ie8e9e091_3","HIT03_6",1436276402673,"Java","Professional_Developer","Male","University",4,"India",23,"1","1","0","1","0",3,557099,"It was not that easy task. Tried my best to give correct answer.",NA,22,47.4322904734795,1.1946744562977,0.402901392443667
"148","Tue2015Jul0709:42:00.350","CONSENT","280EI6c-7i0-5-9_3","HIT01_8",1436276444678,"C++","Graduate_Student","Male","High_School;University;Web",4,"India",26,"0","0","0","1","0",1,75672,NA,NA,159,164.244765272243,0.283253001320962,0.545834144014281
"149","Tue2015Jul0709:48:33.743","CONSENT","281Ci8G3E-649_3","HIT03_6",1436276448378,"HTML CSS","Hobbyist","Female","University",1,"us",51,"0","0","0","1","1",2,465365,NA,NA,34,32.191094180145,0.660729865587491,0.438468690242387
"150","Tue2015Jul0710:03:58.254","CONSENT","941eE-4G9i-56-4:283Aa7E0I474_3","HIT01_8",1436276538679,"Java","Undergraduate_Student","Male","High_School;University",5,"United States of America",21,"1","1","1","0","1",4,326632,"The error is with the input/handling of the minuteOffset parameter of the code. The error is apparent on lines 279-281 because of the personalized error message that is outputting. So either it shouldn't be erroring (Meaning the parameters of the if statement need to change) or possibly if the if statement is tripped; it should handle/execute different code rather then throwing an error message",NA,82,83.554634405252,1.84701350156545,0.534110571891259
"151","Tue2015Jul0709:56:41.344","CONSENT","286Ig-9C0E170_3","HIT01_8",1436276580129,"c#","Undergraduate_Student","Male","University;Web",5,"USA",20,"1","1","1","1","1",5,186415,NA,NA,289,242.373478663306,2.11026901799144,0.610196140661512
"152","Tue2015Jul0709:46:01.645","CONSENT","287gg4a-5I-6-84_3","HIT03_6",1436276587130,"none","Graduate_Student","Female","University",3,"United States",28,"0","0","1","1","0",2,174515,NA,NA,19,28.4242188306045,0.802192356708647,0.413443164109273
"153","Tue2015Jul0709:43:41.008","CONSENT","288ai-1A-4i-904_3","HIT03_6",1436276588609,"linux","Professional_Developer","Female","University",4,"usa",22,"0","0","0","0","0",0,32399,NA,NA,271,320.219929518008,0,0.64170788576225
"154","Tue2015Jul0709:48:06.393","CONSENT","290EC-5E7C-933_3","HIT03_6",1436276609793,"JAVA","Professional_Developer","Male","University",1,"USA",28,"0","0","0","1","0",1,276600,NA,NA,159,164.244765272243,0.283253001320962,0.545834144014281
"155","Tue2015Jul0710:40:04.073","CONSENT","21Ig2A-5e0-88:292CE-5a2c86-4:60ei9e-5I04-3_3","HIT01_8",1436276666776,"C#","Professional_Developer","Male","High_School;University;Web",6,"United States",27,"1","1","1","0","1",4,325608,"This was fun! I have some Java experience; mostly C#; but if you have any future tasks similar to this; please let me know!",NA,82,83.554634405252,1.84701350156545,0.534110571891259
"156","Tue2015Jul0710:06:25.757","CONSENT","293iG4A-3I005_3","HIT03_6",1436276681058,"C","Other Retired","Female","University",30,"USA",62,"1","1","1","1","0",4,515793,"This was fun. I know C very well but not JAVA.",NA,71,90.9790453429997,1.64380387577367,0.480605284673084
"157","Tue2015Jul0709:48:37.463","CONSENT","296CC-4I-1e4-23_3","HIT03_6",1436276750148,"php","Hobbyist","Male","Web",10,"USA",38,"1","0","0","1","0",2,167315,NA,NA,69,41.8797460004164,0.941097916043942,0.399673969975627
"158","Tue2015Jul0709:50:38.518","CONSENT","297Gg-6g0C7-4-9_3","HIT03_6",1436276751182,"none","Hobbyist","Female","Web",0,"United states",39,"1","0","0","1","0",2,287336,NA,NA,69,41.8797460004164,0.941097916043942,0.399673969975627
"159","Tue2015Jul0709:51:04.972","CONSENT","300eA0A3G951_3","HIT03_6",1436276857952,"PHP; Perl","Professional_Developer","Male","High_School;University;Web",20,"USA",41,"1","0","1","1","0",3,207020,NA,NA,31,36.5118535304554,1.32677343651316,0.417745727973314
"160","Tue2015Jul0709:55:31.150","CONSENT","301Ac-6e4e657_3","HIT03_6",1436276860614,"Visual Basic; Java script","Other currently unemployed ","Male","University",5,"USA",60,"0","0","1","0","0",1,470536,NA,NA,80,31.8547186912028,0.655895334273279,0.439505351567357
"161","Tue2015Jul0710:08:24.859","CONSENT","304gI-5a7I084_3","HIT03_6",1436276901543,"Javascript","Hobbyist","Female","University;Web",10,"United States",30,"1","0","0","1","0",2,819639,NA,NA,69,41.8797460004164,0.941097916043942,0.399673969975627
"162","Tue2015Jul0709:59:32.920","CONSENT","306AE8A-4a2-54_3","HIT03_6",1436276937763,"Matlab","Graduate_Student","Male","University",3,"USA",26,"0","0","0","1","0",1,635157,NA,NA,159,164.244765272243,0.283253001320962,0.545834144014281
"163","Tue2015Jul0709:56:11.216","CONSENT","308IE-6e0i998_3","HIT03_6",1436276947151,"java","Professional_Developer","Male","University",1,"USA",28,"1","0","0","1","0",2,424064,NA,NA,69,41.8797460004164,0.941097916043942,0.399673969975627
"164","Wed2015Jul0806:31:40.427","CONSENT","582GG-6a-7c31-1:310Ei-2a5i-4-17_3","HIT03_6",1436323530480,"R","Other Manager","Male","University",10,"India",53,"1","1","1","1","0",4,687466,"Requires a good knowledge of unicode code points and surrogate pairs and how they are handled in Java; which I don't have. ",NA,71,90.9790453429997,1.64380387577367,0.480605284673084
"165","Tue2015Jul0709:52:05.681","CONSENT","311CG-4G3a1-2-8_3","HIT03_6",1436276984301,"HTML","Hobbyist","Female","Web;Other_playing_around",15,"USA",40,"1","0","0","0","1",2,141380,NA,NA,17,19.2134596812566,1.0664658649182,0.396811963417825
